timestamp,rotationRoll,rotationPitch,direction
2025-02-17 01:28:55.834482,-30.0,16.0,154.0
2025-02-17 01:28:55.847472,-80.0,7.0,173.0
2025-02-17 01:28:55.849483,-31.0,13.0,153.0
2025-02-17 01:28:55.851014,-31.0,3.0,153.0
2025-02-17 01:28:55.864023,-38.0,10.0,154.0
2025-02-17 01:28:56.865711,-36.0,3.0,154.0
2025-02-17 01:28:56.876719,-38.0,12.0,154.0
2025-02-17 01:28:56.890710,-37.0,5.0,153.0
2025-02-17 01:28:56.892710,-39.0,6.0,152.0
2025-02-17 01:28:56.894710,-38.0,10.0,153.0
2025-02-17 01:28:56.906709,-38.0,7.0,153.0
2025-02-17 01:28:57.908260,-38.0,9.0,153.0
2025-02-17 01:28:57.921260,-39.0,8.0,153.0
2025-02-17 01:28:57.934260,-39.0,8.0,152.0
2025-02-17 01:28:57.936260,-38.0,8.0,153.0
2025-02-17 01:28:57.950262,-39.0,8.0,152.0
2025-02-17 01:28:57.952274,-39.0,7.0,152.0
2025-02-17 01:28:58.954287,-39.0,8.0,152.0
2025-02-17 01:28:58.966286,-39.0,9.0,153.0
2025-02-17 01:28:58.979139,-38.0,8.0,153.0
2025-02-17 01:28:58.981366,-39.0,7.0,153.0
2025-02-17 01:28:58.994353,-39.0,8.0,152.0
2025-02-17 01:28:58.996323,-39.0,7.0,153.0
2025-02-17 01:29:00.000567,-38.0,8.0,153.0
2025-02-17 01:29:00.003567,-39.0,8.0,153.0
2025-02-17 01:29:00.007567,-39.0,9.0,153.0
2025-02-17 01:29:00.021568,-39.0,8.0,154.0
2025-02-17 01:29:00.024568,-39.0,8.0,152.0
2025-02-17 01:29:01.027665,-39.0,8.0,152.0
2025-02-17 01:29:01.030664,-39.0,8.0,154.0
2025-02-17 01:29:01.044005,-39.0,7.0,153.0
2025-02-17 01:29:01.045005,-40.0,7.0,154.0
2025-02-17 01:29:01.058671,-39.0,7.0,153.0
2025-02-17 01:29:01.060672,-39.0,7.0,152.0
2025-02-17 01:29:02.068099,-40.0,5.0,155.0
2025-02-17 01:29:02.070394,-41.0,13.0,152.0
2025-02-17 01:29:02.074863,-41.0,45.0,147.0
2025-02-17 01:29:02.078773,-47.0,55.0,142.0
2025-02-17 01:29:02.091571,-45.0,48.0,145.0
2025-02-17 01:29:02.093908,-40.0,36.0,150.0
2025-02-17 01:29:03.107882,-38.0,27.0,151.0
2025-02-17 01:29:03.111341,-38.0,23.0,152.0
2025-02-17 01:29:03.114342,-38.0,21.0,152.0
2025-02-17 01:29:03.127341,-38.0,19.0,153.0
2025-02-17 01:29:03.129341,-38.0,19.0,153.0
2025-02-17 01:29:03.142475,-38.0,20.0,154.0
2025-02-17 01:29:04.153854,-38.0,22.0,153.0
2025-02-17 01:29:04.155854,-38.0,16.0,153.0
2025-02-17 01:29:04.159854,-39.0,19.0,153.0
2025-02-17 01:29:04.163899,-38.0,18.0,153.0
2025-02-17 01:29:04.176899,-38.0,18.0,153.0
2025-02-17 01:29:04.179900,-39.0,19.0,154.0
2025-02-17 01:29:05.184138,-39.0,18.0,154.0
2025-02-17 01:29:05.190446,-38.0,17.0,154.0
2025-02-17 01:29:05.204489,-39.0,17.0,154.0
2025-02-17 01:29:05.208490,-39.0,16.0,154.0
2025-02-17 01:29:05.220635,-39.0,17.0,153.0
2025-02-17 01:29:06.230011,-38.0,17.0,154.0
2025-02-17 01:29:06.233422,-38.0,17.0,154.0
2025-02-17 01:29:06.247949,-38.0,16.0,155.0
2025-02-17 01:29:06.250951,-39.0,17.0,154.0
2025-02-17 01:29:06.252951,-38.0,17.0,155.0
2025-02-17 01:29:06.265757,-39.0,18.0,154.0
2025-02-17 01:29:07.284101,-39.0,17.0,155.0
2025-02-17 01:29:07.292016,-39.0,17.0,155.0
2025-02-17 01:29:07.304250,-38.0,16.0,154.0
2025-02-17 01:29:07.305251,-38.0,17.0,154.0
2025-02-17 01:29:07.318250,-39.0,18.0,155.0
2025-02-17 01:29:07.319250,-39.0,15.0,154.0
2025-02-17 01:29:08.324857,-38.0,16.0,155.0
2025-02-17 01:29:08.327763,-38.0,16.0,154.0
2025-02-17 01:29:08.341752,-38.0,15.0,155.0
2025-02-17 01:29:08.343753,-38.0,16.0,155.0
2025-02-17 01:29:08.346753,-39.0,17.0,155.0
2025-02-17 01:29:08.359769,-39.0,16.0,154.0
2025-02-17 01:29:09.364628,-39.0,16.0,156.0
2025-02-17 01:29:09.370787,-35.0,22.0,154.0
2025-02-17 01:29:09.384295,-35.0,35.0,151.0
2025-02-17 01:29:09.387295,-41.0,47.0,146.0
2025-02-17 01:29:09.399486,-33.0,19.0,154.0
2025-02-17 01:29:09.400505,-33.0,25.0,151.0
2025-02-17 01:29:10.418286,-35.0,29.0,150.0
2025-02-17 01:29:10.424286,-35.0,28.0,151.0
2025-02-17 01:29:10.437286,-36.0,28.0,150.0
2025-02-17 01:29:10.439286,-37.0,26.0,152.0
2025-02-17 01:29:10.441286,-37.0,26.0,150.0
2025-02-17 01:29:10.453541,-36.0,27.0,151.0
2025-02-17 01:29:11.456874,-38.0,29.0,149.0
2025-02-17 01:29:11.460468,-38.0,27.0,150.0
2025-02-17 01:29:11.471950,-40.0,25.0,149.0
2025-02-17 01:29:11.477438,-38.0,23.0,150.0
2025-02-17 01:29:11.479906,-38.0,24.0,150.0
2025-02-17 01:29:11.492769,-38.0,25.0,149.0
2025-02-17 01:29:12.500264,-38.0,23.0,150.0
2025-02-17 01:29:12.507267,-38.0,25.0,150.0
2025-02-17 01:29:12.525286,-38.0,24.0,151.0
2025-02-17 01:29:12.527263,-39.0,24.0,150.0
2025-02-17 01:29:12.540268,-39.0,24.0,150.0
2025-02-17 01:29:12.542279,-38.0,24.0,151.0
2025-02-17 01:29:13.554906,-39.0,23.0,150.0
2025-02-17 01:29:13.564911,-39.0,24.0,151.0
2025-02-17 01:29:13.577418,-38.0,24.0,151.0
2025-02-17 01:29:13.579418,-38.0,23.0,151.0
2025-02-17 01:29:13.592417,-38.0,24.0,151.0
2025-02-17 01:29:13.608418,-39.0,24.0,151.0
2025-02-17 01:29:14.613871,-38.0,24.0,151.0
2025-02-17 01:29:14.616604,-38.0,24.0,151.0
2025-02-17 01:29:14.620613,-38.0,24.0,151.0
2025-02-17 01:29:14.633156,-39.0,24.0,150.0
2025-02-17 01:29:14.634661,-39.0,24.0,150.0
2025-02-17 01:29:15.641805,-39.0,24.0,151.0
2025-02-17 01:29:15.645307,-38.0,24.0,151.0
2025-02-17 01:29:15.659337,-33.0,26.0,154.0
2025-02-17 01:29:15.661347,-32.0,26.0,156.0
2025-02-17 01:29:15.664337,-30.0,25.0,157.0
2025-02-17 01:29:15.676204,-26.0,30.0,160.0
2025-02-17 01:29:16.694175,-23.0,32.0,161.0
2025-02-17 01:29:16.699097,-23.0,34.0,162.0
2025-02-17 01:29:16.711096,-23.0,37.0,161.0
2025-02-17 01:29:16.713097,-24.0,35.0,162.0
2025-02-17 01:29:16.726096,-27.0,37.0,161.0
2025-02-17 01:29:16.727524,-26.0,35.0,161.0
2025-02-17 01:29:17.741695,-24.0,38.0,161.0
2025-02-17 01:29:17.747697,-25.0,37.0,161.0
2025-02-17 01:29:17.761695,-25.0,37.0,160.0
2025-02-17 01:29:17.763696,-24.0,32.0,161.0
2025-02-17 01:29:17.776702,-24.0,44.0,163.0
2025-02-17 01:29:17.778704,-19.0,40.0,165.0
2025-02-17 01:29:18.796337,-25.0,37.0,166.0
2025-02-17 01:29:18.806669,-16.0,34.0,167.0
2025-02-17 01:29:18.819670,-12.0,31.0,174.0
2025-02-17 01:29:18.821822,-9.0,29.0,177.0
2025-02-17 01:29:18.833825,-6.0,28.0,182.0
2025-02-17 01:29:18.835824,-4.0,26.0,185.0
2025-02-17 01:29:19.851385,-2.0,25.0,186.0
2025-02-17 01:29:19.856383,-3.0,24.0,188.0
2025-02-17 01:29:19.873383,-2.0,24.0,188.0
2025-02-17 01:29:19.875384,-2.0,23.0,189.0
2025-02-17 01:29:19.890386,-2.0,22.0,190.0
2025-02-17 01:29:19.892387,-2.0,22.0,190.0
2025-02-17 01:29:20.897299,-2.0,21.0,190.0
2025-02-17 01:29:20.902595,-2.0,20.0,191.0
2025-02-17 01:29:20.907723,-2.0,21.0,190.0
2025-02-17 01:29:20.927746,-2.0,20.0,191.0
2025-02-17 01:29:20.930199,-2.0,19.0,191.0
2025-02-17 01:29:20.932415,-2.0,20.0,193.0
2025-02-17 01:29:21.949162,-2.0,19.0,192.0
2025-02-17 01:29:21.956161,-2.0,18.0,193.0
2025-02-17 01:29:21.969161,-2.0,18.0,193.0
2025-02-17 01:29:21.972169,-2.0,17.0,194.0
2025-02-17 01:29:21.973160,-2.0,17.0,194.0
2025-02-17 01:29:21.974160,-2.0,17.0,194.0
2025-02-17 01:29:22.979229,-2.0,17.0,194.0
2025-02-17 01:29:22.983767,-2.0,16.0,195.0
2025-02-17 01:29:22.997710,-2.0,16.0,195.0
2025-02-17 01:29:22.999838,-2.0,16.0,195.0
2025-02-17 01:29:23.002888,-2.0,14.0,211.0
2025-02-17 01:29:23.016651,0.0,4.0,187.0
2025-02-17 01:29:24.033810,-2.0,8.0,168.0
2025-02-17 01:29:24.041811,-2.0,8.0,169.0
2025-02-17 01:29:24.055457,-2.0,8.0,166.0
2025-02-17 01:29:24.057457,-2.0,8.0,167.0
2025-02-17 01:29:24.071533,-2.0,8.0,168.0
2025-02-17 01:29:24.072533,-2.0,8.0,169.0
2025-02-17 01:29:25.085710,-2.0,8.0,167.0
2025-02-17 01:29:25.090709,-2.0,8.0,166.0
2025-02-17 01:29:25.104242,-2.0,8.0,166.0
2025-02-17 01:29:25.106242,-2.0,8.0,165.0
2025-02-17 01:29:25.119241,-2.0,8.0,168.0
2025-02-17 01:29:25.134242,-2.0,8.0,168.0
2025-02-17 01:29:26.150840,-1.0,8.0,165.0
2025-02-17 01:29:26.154837,-2.0,7.0,168.0
2025-02-17 01:29:26.168843,-2.0,8.0,167.0
2025-02-17 01:29:26.170840,-2.0,8.0,166.0
2025-02-17 01:29:26.184752,-2.0,7.0,167.0
2025-02-17 01:29:26.201383,-2.0,7.0,166.0
2025-02-17 01:29:27.210938,-2.0,7.0,167.0
2025-02-17 01:29:27.214938,-2.0,8.0,166.0
2025-02-17 01:29:27.225947,-2.0,8.0,168.0
2025-02-17 01:29:27.231938,-2.0,7.0,167.0
2025-02-17 01:29:27.234948,-2.0,8.0,165.0
2025-02-17 01:29:28.250910,-1.0,8.0,165.0
2025-02-17 01:29:28.254910,-2.0,8.0,165.0
2025-02-17 01:29:28.270254,-2.0,8.0,166.0
2025-02-17 01:29:28.272362,-2.0,8.0,167.0
2025-02-17 01:29:28.274495,-2.0,7.0,166.0
2025-02-17 01:29:28.287804,-2.0,8.0,167.0
2025-02-17 01:29:29.295905,-2.0,7.0,167.0
2025-02-17 01:29:29.304306,-2.0,7.0,168.0
2025-02-17 01:29:29.328381,-2.0,8.0,166.0
2025-02-17 01:29:29.331993,-2.0,8.0,166.0
2025-02-17 01:29:29.344841,-2.0,7.0,167.0
2025-02-17 01:29:29.348078,-2.0,7.0,167.0
2025-02-17 01:29:30.353489,-2.0,8.0,165.0
2025-02-17 01:29:30.357491,-2.0,8.0,168.0
2025-02-17 01:29:30.372376,-2.0,8.0,165.0
2025-02-17 01:29:30.374377,-2.0,8.0,165.0
2025-02-17 01:29:30.388492,-2.0,8.0,167.0
2025-02-17 01:29:30.390457,-2.0,8.0,165.0
2025-02-17 01:29:31.397303,-2.0,8.0,165.0
2025-02-17 01:29:31.404303,-2.0,8.0,166.0
2025-02-17 01:29:31.432021,-2.0,8.0,166.0
2025-02-17 01:29:31.436023,-2.0,7.0,165.0
2025-02-17 01:29:31.443209,-2.0,8.0,164.0
2025-02-17 01:29:31.464925,-2.0,8.0,167.0
2025-02-17 01:29:32.466759,-2.0,7.0,166.0
2025-02-17 01:29:32.471029,-2.0,7.0,168.0
2025-02-17 01:29:32.485051,-2.0,7.0,166.0
2025-02-17 01:29:32.486051,-2.0,7.0,166.0
2025-02-17 01:29:32.499052,-2.0,8.0,167.0
2025-02-17 01:29:32.501052,-2.0,8.0,165.0
2025-02-17 01:29:33.508672,-2.0,7.0,165.0
2025-02-17 01:29:33.513211,-2.0,8.0,166.0
2025-02-17 01:29:33.527669,-2.0,8.0,165.0
2025-02-17 01:29:33.530658,-2.0,7.0,168.0
2025-02-17 01:29:33.543658,-2.0,7.0,165.0
2025-02-17 01:29:33.546659,-2.0,8.0,166.0
2025-02-17 01:29:34.555835,-2.0,7.0,168.0
2025-02-17 01:29:34.564834,-2.0,7.0,168.0
2025-02-17 01:29:34.588572,-2.0,8.0,165.0
2025-02-17 01:29:34.610716,-2.0,7.0,164.0
2025-02-17 01:29:34.635716,-2.0,8.0,164.0
2025-02-17 01:29:34.653958,-2.0,8.0,166.0
2025-02-17 01:29:35.663518,-2.0,8.0,166.0
2025-02-17 01:29:35.694736,-2.0,7.0,166.0
2025-02-17 01:29:35.696750,-2.0,7.0,165.0
2025-02-17 01:29:35.699877,-2.0,8.0,168.0
2025-02-17 01:29:35.714340,-2.0,7.0,166.0
2025-02-17 01:29:35.717385,-2.0,7.0,166.0
2025-02-17 01:29:36.732956,-2.0,7.0,166.0
2025-02-17 01:29:36.742879,-2.0,8.0,166.0
2025-02-17 01:29:36.756879,-2.0,8.0,165.0
2025-02-17 01:29:36.758879,-2.0,8.0,165.0
2025-02-17 01:29:36.771878,-2.0,7.0,167.0
2025-02-17 01:29:36.774880,-1.0,8.0,163.0
2025-02-17 01:29:37.789729,-2.0,8.0,167.0
2025-02-17 01:29:37.796730,-2.0,8.0,166.0
2025-02-17 01:29:37.810732,-2.0,7.0,168.0
2025-02-17 01:29:37.813238,-2.0,7.0,165.0
2025-02-17 01:29:37.826240,-2.0,7.0,165.0
2025-02-17 01:29:37.829240,-2.0,7.0,168.0
2025-02-17 01:29:38.831934,-2.0,7.0,168.0
2025-02-17 01:29:38.839315,-2.0,8.0,165.0
2025-02-17 01:29:38.854262,-2.0,7.0,164.0
2025-02-17 01:29:38.856261,-2.0,7.0,165.0
2025-02-17 01:29:38.868284,-2.0,7.0,165.0
2025-02-17 01:29:38.870284,-2.0,8.0,166.0
2025-02-17 01:29:39.872659,-2.0,8.0,168.0
2025-02-17 01:29:39.877958,-2.0,7.0,166.0
2025-02-17 01:29:39.891897,-2.0,8.0,165.0
2025-02-17 01:29:39.895418,-2.0,7.0,167.0
2025-02-17 01:29:39.908351,-1.0,7.0,165.0
2025-02-17 01:29:39.912630,-2.0,7.0,166.0
2025-02-17 01:29:40.930265,-2.0,8.0,167.0
2025-02-17 01:29:40.935348,-2.0,8.0,166.0
2025-02-17 01:29:40.949327,-1.0,8.0,164.0
2025-02-17 01:29:40.951805,-2.0,7.0,165.0
2025-02-17 01:29:40.964624,-2.0,7.0,166.0
2025-02-17 01:29:40.968625,-2.0,7.0,165.0
2025-02-17 01:29:41.971836,-2.0,7.0,166.0
2025-02-17 01:29:41.974838,-2.0,7.0,166.0
2025-02-17 01:29:41.989486,-2.0,8.0,167.0
2025-02-17 01:29:41.992737,-2.0,7.0,165.0
2025-02-17 01:29:42.007336,-2.0,8.0,166.0
2025-02-17 01:29:42.010651,-2.0,7.0,167.0
2025-02-17 01:29:43.013813,-1.0,7.0,164.0
2025-02-17 01:29:43.017814,-2.0,8.0,166.0
2025-02-17 01:29:43.031325,-2.0,8.0,166.0
2025-02-17 01:29:43.033335,-2.0,8.0,166.0
2025-02-17 01:29:43.035325,-2.0,7.0,166.0
2025-02-17 01:29:43.048336,-2.0,8.0,165.0
2025-02-17 01:29:44.059098,-2.0,7.0,167.0
2025-02-17 01:29:44.079588,-2.0,7.0,167.0
2025-02-17 01:29:44.081680,-2.0,8.0,165.0
2025-02-17 01:29:44.094588,-2.0,8.0,165.0
2025-02-17 01:29:44.096692,-2.0,7.0,166.0
2025-02-17 01:29:44.122500,-2.0,7.0,166.0
2025-02-17 01:29:45.143555,-2.0,8.0,165.0
2025-02-17 01:29:45.149875,-2.0,7.0,166.0
2025-02-17 01:29:45.163104,-2.0,7.0,164.0
2025-02-17 01:29:45.165103,-2.0,7.0,165.0
2025-02-17 01:29:45.178546,-2.0,7.0,165.0
2025-02-17 01:29:45.181546,-2.0,8.0,164.0
2025-02-17 01:29:46.197468,-2.0,7.0,165.0
2025-02-17 01:29:46.203469,-2.0,7.0,167.0
2025-02-17 01:29:46.217471,-2.0,7.0,165.0
2025-02-17 01:29:46.219471,-2.0,8.0,167.0
2025-02-17 01:29:46.233186,-2.0,8.0,164.0
2025-02-17 01:29:46.248731,-2.0,7.0,168.0
2025-02-17 01:29:47.263873,-2.0,8.0,166.0
2025-02-17 01:29:47.268603,-2.0,7.0,165.0
2025-02-17 01:29:47.282508,-2.0,7.0,166.0
2025-02-17 01:29:47.283921,-2.0,7.0,165.0
2025-02-17 01:29:47.287222,-2.0,8.0,164.0
2025-02-17 01:29:47.300403,-2.0,8.0,166.0
2025-02-17 01:29:48.309618,-2.0,8.0,165.0
2025-02-17 01:29:48.317574,-2.0,7.0,165.0
2025-02-17 01:29:48.331107,-2.0,7.0,168.0
2025-02-17 01:29:48.334107,-2.0,7.0,166.0
2025-02-17 01:29:48.347107,-2.0,8.0,165.0
2025-02-17 01:29:48.362107,-2.0,7.0,166.0
2025-02-17 01:29:49.368246,-2.0,8.0,165.0
2025-02-17 01:29:49.391318,-2.0,7.0,165.0
2025-02-17 01:29:49.393322,-2.0,7.0,164.0
2025-02-17 01:29:49.396320,-2.0,7.0,166.0
2025-02-17 01:29:49.408468,-2.0,8.0,165.0
2025-02-17 01:29:49.423498,-2.0,7.0,166.0
2025-02-17 01:29:50.434531,-2.0,7.0,166.0
2025-02-17 01:29:50.438643,-2.0,7.0,166.0
2025-02-17 01:29:50.454283,-2.0,7.0,164.0
2025-02-17 01:29:50.455482,-2.0,7.0,166.0
2025-02-17 01:29:50.469897,-2.0,7.0,168.0
2025-02-17 01:29:50.474055,-2.0,8.0,166.0
2025-02-17 01:29:51.481352,-2.0,8.0,165.0
2025-02-17 01:29:51.492344,-2.0,7.0,164.0
2025-02-17 01:29:51.506100,-2.0,7.0,167.0
2025-02-17 01:29:51.509100,-2.0,7.0,166.0
2025-02-17 01:29:51.520618,-2.0,8.0,164.0
2025-02-17 01:29:51.537160,-1.0,7.0,165.0
2025-02-17 01:29:52.546705,-2.0,7.0,167.0
2025-02-17 01:29:52.551705,-2.0,7.0,167.0
2025-02-17 01:29:52.565706,-2.0,7.0,165.0
2025-02-17 01:29:52.567705,-2.0,8.0,166.0
2025-02-17 01:29:52.582001,-2.0,7.0,165.0
2025-02-17 01:29:52.598003,-2.0,7.0,165.0
2025-02-17 01:29:53.604137,-2.0,8.0,164.0
2025-02-17 01:29:53.613137,-2.0,7.0,166.0
2025-02-17 01:29:53.627143,-2.0,7.0,165.0
2025-02-17 01:29:53.628142,-2.0,8.0,165.0
2025-02-17 01:29:53.641002,-2.0,7.0,165.0
2025-02-17 01:29:53.657002,-2.0,7.0,164.0
2025-02-17 01:29:54.661669,-2.0,7.0,165.0
2025-02-17 01:29:54.666669,-2.0,7.0,165.0
2025-02-17 01:29:54.681669,-1.0,7.0,164.0
2025-02-17 01:29:54.683669,-2.0,7.0,166.0
2025-02-17 01:29:54.697668,-2.0,8.0,165.0
2025-02-17 01:29:54.713147,-2.0,7.0,167.0
2025-02-17 01:29:55.721916,-2.0,7.0,166.0
2025-02-17 01:29:55.735584,-2.0,7.0,167.0
2025-02-17 01:29:55.743783,-2.0,7.0,166.0
2025-02-17 01:29:55.759169,-2.0,7.0,167.0
2025-02-17 01:29:55.777056,-2.0,7.0,165.0
2025-02-17 01:29:55.790847,-2.0,7.0,167.0
2025-02-17 01:29:56.800377,-2.0,7.0,164.0
2025-02-17 01:29:56.804368,-1.0,7.0,162.0
2025-02-17 01:29:56.820370,-2.0,7.0,165.0
2025-02-17 01:29:56.822382,-2.0,7.0,166.0
2025-02-17 01:29:56.836879,-2.0,7.0,166.0
2025-02-17 01:29:56.838880,-2.0,7.0,166.0
2025-02-17 01:29:57.845387,-2.0,7.0,166.0
2025-02-17 01:29:57.849398,-2.0,8.0,165.0
2025-02-17 01:29:57.864795,-2.0,7.0,166.0
2025-02-17 01:29:57.868582,-2.0,7.0,165.0
2025-02-17 01:29:57.884694,-2.0,7.0,166.0
2025-02-17 01:29:57.901991,-2.0,7.0,166.0
2025-02-17 01:29:58.913915,-2.0,7.0,166.0
2025-02-17 01:29:58.916915,-2.0,7.0,166.0
2025-02-17 01:29:58.932943,-2.0,7.0,164.0
2025-02-17 01:29:58.934935,-1.0,7.0,164.0
2025-02-17 01:29:58.950131,-2.0,7.0,163.0
2025-02-17 01:29:58.969120,-2.0,8.0,164.0
2025-02-17 01:29:59.977778,-2.0,8.0,165.0
2025-02-17 01:29:59.983778,-2.0,7.0,168.0
2025-02-17 01:29:59.998898,-2.0,8.0,166.0
2025-02-17 01:30:00.001431,-2.0,8.0,163.0
2025-02-17 01:30:00.034693,-2.0,7.0,166.0
2025-02-17 01:30:00.036693,-2.0,7.0,164.0
2025-02-17 01:30:01.047729,-2.0,7.0,166.0
2025-02-17 01:30:01.050816,-2.0,7.0,165.0
2025-02-17 01:30:01.068237,-2.0,8.0,166.0
2025-02-17 01:30:01.070237,-2.0,7.0,166.0
2025-02-17 01:30:01.085237,-2.0,7.0,166.0
2025-02-17 01:30:02.090934,-2.0,7.0,164.0
2025-02-17 01:30:02.095924,-2.0,8.0,164.0
2025-02-17 01:30:02.111648,-2.0,7.0,165.0
2025-02-17 01:30:02.114648,-2.0,7.0,167.0
2025-02-17 01:30:02.130281,-2.0,7.0,165.0
2025-02-17 01:30:02.133282,-2.0,7.0,166.0
2025-02-17 01:30:02.159908,-1.0,7.0,163.0
2025-02-17 01:30:03.178142,-2.0,8.0,165.0
2025-02-17 01:30:03.182152,-2.0,8.0,163.0
2025-02-17 01:30:03.200143,-2.0,7.0,164.0
2025-02-17 01:30:03.203143,-2.0,7.0,166.0
2025-02-17 01:30:03.216142,-2.0,8.0,163.0
2025-02-17 01:30:03.228144,-2.0,7.0,165.0
2025-02-17 01:30:04.230443,-2.0,7.0,165.0
2025-02-17 01:30:04.234448,-2.0,7.0,167.0
2025-02-17 01:30:04.253495,-2.0,7.0,164.0
2025-02-17 01:30:04.257679,-2.0,7.0,164.0
2025-02-17 01:30:04.275135,-2.0,7.0,164.0
2025-02-17 01:30:04.278150,-2.0,7.0,166.0
2025-02-17 01:30:05.287983,-2.0,7.0,165.0
2025-02-17 01:30:05.307983,-2.0,8.0,166.0
2025-02-17 01:30:05.309984,-2.0,7.0,166.0
2025-02-17 01:30:05.312983,-2.0,7.0,165.0
2025-02-17 01:30:05.325983,-2.0,8.0,164.0
2025-02-17 01:30:05.329987,-2.0,8.0,165.0
2025-02-17 01:30:06.339992,-2.0,7.0,165.0
2025-02-17 01:30:06.344501,-2.0,7.0,166.0
2025-02-17 01:30:06.359944,-1.0,7.0,163.0
2025-02-17 01:30:06.361954,-2.0,8.0,164.0
2025-02-17 01:30:06.378515,-2.0,7.0,166.0
2025-02-17 01:30:06.396597,-2.0,7.0,165.0
2025-02-17 01:30:07.401776,-2.0,7.0,165.0
2025-02-17 01:30:07.407133,-1.0,7.0,163.0
2025-02-17 01:30:07.424590,-2.0,7.0,165.0
2025-02-17 01:30:07.427683,-2.0,7.0,165.0
2025-02-17 01:30:07.443755,-1.0,7.0,162.0
2025-02-17 01:30:07.490568,-2.0,7.0,165.0
2025-02-17 01:30:08.500942,-2.0,7.0,166.0
2025-02-17 01:30:08.504884,-2.0,7.0,163.0
2025-02-17 01:30:08.519854,-2.0,7.0,167.0
2025-02-17 01:30:08.521854,-2.0,7.0,166.0
2025-02-17 01:30:08.524863,-2.0,7.0,164.0
2025-02-17 01:30:08.539052,-2.0,7.0,166.0
2025-02-17 01:30:09.552190,-2.0,7.0,165.0
2025-02-17 01:30:09.558189,-2.0,7.0,165.0
2025-02-17 01:30:09.578486,-2.0,7.0,165.0
2025-02-17 01:30:09.580980,-1.0,7.0,162.0
2025-02-17 01:30:09.597145,-2.0,7.0,163.0
2025-02-17 01:30:09.615655,-2.0,7.0,165.0
2025-02-17 01:30:10.619013,-2.0,7.0,166.0
2025-02-17 01:30:10.624374,-2.0,7.0,164.0
2025-02-17 01:30:10.651587,-2.0,7.0,164.0
2025-02-17 01:30:10.654593,-1.0,7.0,163.0
2025-02-17 01:30:10.668592,-2.0,7.0,165.0
2025-02-17 01:30:10.670593,-2.0,7.0,166.0
2025-02-17 01:30:11.685764,-2.0,7.0,165.0
2025-02-17 01:30:11.705728,-2.0,7.0,168.0
2025-02-17 01:30:11.708728,-2.0,8.0,164.0
2025-02-17 01:30:11.710729,-1.0,7.0,166.0
2025-02-17 01:30:11.723144,-2.0,7.0,166.0
2025-02-17 01:30:11.738714,-2.0,7.0,165.0
2025-02-17 01:30:12.754144,-2.0,7.0,166.0
2025-02-17 01:30:12.762248,-2.0,7.0,164.0
2025-02-17 01:30:12.782428,-2.0,7.0,165.0
2025-02-17 01:30:12.802377,-2.0,7.0,165.0
2025-02-17 01:30:12.825022,-2.0,7.0,166.0
2025-02-17 01:30:12.840345,-2.0,7.0,165.0
2025-02-17 01:30:13.852786,-2.0,7.0,165.0
2025-02-17 01:30:13.857774,-2.0,7.0,164.0
2025-02-17 01:30:13.871781,-1.0,7.0,161.0
2025-02-17 01:30:13.874287,-2.0,7.0,163.0
2025-02-17 01:30:13.888483,-2.0,7.0,166.0
2025-02-17 01:30:13.889482,-2.0,7.0,164.0
2025-02-17 01:30:14.895794,-2.0,7.0,164.0
2025-02-17 01:30:14.904431,-2.0,7.0,166.0
2025-02-17 01:30:14.916431,-2.0,7.0,163.0
2025-02-17 01:30:14.919847,-2.0,7.0,164.0
2025-02-17 01:30:14.933031,-2.0,7.0,164.0
2025-02-17 01:30:14.935032,-2.0,7.0,165.0
2025-02-17 01:30:15.949233,-2.0,7.0,165.0
2025-02-17 01:30:15.953301,-2.0,7.0,164.0
2025-02-17 01:30:15.967301,-1.0,7.0,162.0
2025-02-17 01:30:15.970302,-2.0,7.0,164.0
2025-02-17 01:30:15.973481,-2.0,7.0,163.0
2025-02-17 01:30:15.986864,-2.0,7.0,163.0
2025-02-17 01:30:17.000304,-2.0,7.0,164.0
2025-02-17 01:30:17.006304,-1.0,7.0,161.0
2025-02-17 01:30:17.019304,-2.0,7.0,162.0
2025-02-17 01:30:17.022472,-2.0,7.0,164.0
2025-02-17 01:30:17.035473,-2.0,8.0,162.0
2025-02-17 01:30:17.037693,-2.0,7.0,165.0
2025-02-17 01:30:18.044712,-1.0,7.0,163.0
2025-02-17 01:30:18.049720,-2.0,7.0,164.0
2025-02-17 01:30:18.051880,-2.0,7.0,166.0
2025-02-17 01:30:18.065880,-2.0,7.0,164.0
2025-02-17 01:30:18.066880,-2.0,7.0,163.0
2025-02-17 01:30:18.081755,-2.0,7.0,162.0
2025-02-17 01:30:19.091520,-2.0,7.0,163.0
2025-02-17 01:30:19.111519,-2.0,7.0,164.0
2025-02-17 01:30:19.114599,-2.0,7.0,164.0
2025-02-17 01:30:19.128599,-2.0,7.0,162.0
2025-02-17 01:30:19.130599,-2.0,7.0,162.0
2025-02-17 01:30:19.148971,-2.0,7.0,163.0
2025-02-17 01:30:20.158896,-1.0,7.0,163.0
2025-02-17 01:30:20.192219,-2.0,7.0,164.0
2025-02-17 01:30:20.194216,-2.0,7.0,162.0
2025-02-17 01:30:20.197216,-1.0,7.0,161.0
2025-02-17 01:30:20.211320,-2.0,7.0,164.0
2025-02-17 01:30:20.214320,-1.0,7.0,162.0
2025-02-17 01:30:21.218298,-1.0,7.0,161.0
